"Berliner Das Original Paris La Défense"
"Nabab Kebab Paris 01"
"Al Boustan Paris 01"
"Cartage II Paris 01"
"Pita Kabab Paris 01"
"Marmaris Paris 01"
"Le Bosphore Paris 01"
"Chez Alexandre Paris 01"
"Restaurant Zam Zam Paris 01"
"Délices des Halles Paris 01"
"Istambul Paris 01"
"Fallafel Chatelet Paris 01"
"Grill Burger Paris 01"
"Berliner Das Original Paris 01"
"Berliner Das Original Paris 01-1"
"Sultan Paris 01"
"Baobab Paris 01"
"Le Baal Paris 01"
"Kebab paradise Paris 01"
"Madrevo Paris 02"
"Grillé Paris 02"
"Mimosa Paris 02"
"Paristanbul Paris 02"
"St Eustache Chawarma Paris 02"
"Restaurant Dilan Paris 02"
"Tubigo Sandwich Paris 02"
"Opéra Food Paris 02"
"Orient Express 2 Paris 02"
"Berliner Das Original Paris 02"
"Broche Paris 02"
"Niekebab Paris 02"
"Restaurant Lider Paris 02"
"Restaurant Evan Paris 02"
"La Boule Paris 02"
"So Fresh Paris 02"
"AlloKeb Paris 02"
"Les grillades du désert Paris 02"
"Saz Paris 02"
"Filakia Paris 02"
"Anatolien Paris 03"
"Hak Yolu Restaurant Paris 03"
"King Sandwich Paris 03"
"Restaurant Pachamanca Paris 03"
"Omer Kebab Paris 03"
"Suite Au Kebab Paris 03"
"Caspienne Food Paris 03"
"L'as du fallafel Paris 04"
"Mi va mi Paris 04"
"Le Saint Paul Paris 04"
"Pitzman Paris 04"
"Snack La Goulette Paris 04"
"Shawarma Lovers Paris 04"
"Food and Drinks Paris 04"
"Micky's Deli Paris 04"
"King Falafel Palace Paris 04"
"Casse Croute Grec - Chez Copain Paris 05"
"Délice Jussieu Paris 05"
"La Voie Lactée Paris 05"
"Anatolie Durum Paris 05"
"L' île De Crête Paris 05"
"Le Cedre Paris 05"
"Restaurant Pacha Paris 05"
"MG Maison de Gyros Paris 05"
"Istanbul Grill Kebab Paris 05"
"Kaza Maza Paris 05"
"Linné Express Paris 05"
"Restaurant Gap Paris 05"
"Le Souvlaki Paris 05"
"Istanbul grill Paris 05"
"Welcome to istanbul Paris 05"
"Le Gyros Paris 05"
"Maison du Gyros Paris 05"
"Le Royal Paris 05"
"Restaurant Newroz Paris 05"
"Au p'tit grec Paris 05"
"Asteria Paris 05"
"Maison du Gyros Paris 05"
"Royal Express Paris 05"
"L'Oasis Jussieu Paris 05"
"Délice Du Val Paris 05"
"Kehribar Istanbul Paris 05"
"Berliner Das Original Paris 05"
"Happy Time Paris 05"
"Istambul grill Paris 05"
"Doner Kebab Paris 05"
"Zamane Paris 05"
"Le Titanic II Paris 05"
"Délices Harpe Paris 05"
"Good Kebab Paris 05"
"Les Délices Saint-marcel Paris 05"
"Café des Arts Paris 06"
"Restaurant Méditerranée Paris 06"
"Chez le Libanais Paris 06"
"Le Topoly (Kiki Mimi) Paris 06"
"Au p'tit Snack Paris 06"
"Mac Doner Paris 06"
"Le vrai gout du Liban Paris 06"
"Apollon Paris 07"
"Tour Food Paris 07"
"Coriandre Paris 07"
"Restaurant Layal Paris 08"
"Snack Libanais Elysees Chtoura Paris 08"
"Le Prélud Paris 08"
"Restaurant Pera Paris 08"
"Fata Morgana Paris 08"
"Le Baron Paris 08"
"L'arche aux saveurs Paris 08"
"Marmara House Paris 08"
"La Capadocce Paris 08"
"Pacha Kebab Paris 08"
"Paristanbul Paris 09"
"Pacha Kebab Paris 09"
"Extra Grec 1987 Paris 09"
"Restaurant Izmir Paris 09"
"Nabab Kebab Paris 09"
"Le Shem's Paris 09"
"Chez Yanina Paris 09"
"Galerie kebab Paris 09"
"Christeve Paris 09"
"House Burger Paris 09"
"Mezzo Mezze Paris 09"
"Le Rapide Montmartre Paris 09"
"Marmara kebab Paris 09"
"Europe Pigalle Paris 09"
"Restaurant Kemer Paris 09"
"Euro Kebab Paris 09"
"Babatonguz Paris 09"
"Les Sandwichs Turcs Paris 09"
"Chez Rayan Paris 09"
